walk	document	revision	sha256
APIs-guru/openapi-directory	APIs/googleapis.com/servicebroker/v1beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	908de9f3969c1781fdd177ef938e7c80cc797ed5ef81dd524e72cd71b8147309
APIs-guru/openapi-directory	APIs/googleapis.com/serviceconsumermanagement/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	2b4aeab25d920482505f52319349f928da9f096041779958ad07efbb4029636a
APIs-guru/openapi-directory	APIs/googleapis.com/serviceconsumermanagement/v1beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6fbf7c116be03b4b7357fcacf79026a38cbf0ce8ed77118b10e2a50c1f8cbcdf
APIs-guru/openapi-directory	APIs/googleapis.com/servicecontrol/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	1c16ac1eb1da450a8567df0a2dd8f84c3ffd71a4aaca86878bd828685378df9a
APIs-guru/openapi-directory	APIs/googleapis.com/servicecontrol/v2/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	50196ed3fa03cf6d6b1c3973ac41084add1b8cef2aed7af7d248490811acf092
APIs-guru/openapi-directory	APIs/googleapis.com/servicedirectory/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	7c69b10fa9d1ed801c348f889dadffa99362d5dd1548e8f7a310bea7c31ada69
APIs-guru/openapi-directory	APIs/googleapis.com/servicedirectory/v1beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	fb59e61281afd951eb455df54dc41f49b0561fe4289fa6bc85497459045d913b
APIs-guru/openapi-directory	APIs/googleapis.com/servicemanagement/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	fffe215ca6e8d9783a7a5a84abdba700b79cfc6b65f25853947cc7138c4b8d74
APIs-guru/openapi-directory	APIs/googleapis.com/servicenetworking/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	c6b87031a26f71fd3e112b21aa2dfff3e5eb7ea337b558c6d97ee908718dac10
APIs-guru/openapi-directory	APIs/googleapis.com/servicenetworking/v1beta/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	fc967c0e28fdf4d672a89ed135a026e1a3b9d65dcda05e6872da9ccfc6df29d0
APIs-guru/openapi-directory	APIs/googleapis.com/serviceusage/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	12637817d26ce65e7b1df72122da6c84b1877af67c5a4877717dbca9ae1a87b1
APIs-guru/openapi-directory	APIs/googleapis.com/serviceusage/v1beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	64dd1134c6fd0342a46c1fef4c15a0234ce5a38bf1057b4a2040e1976b4f32f4
APIs-guru/openapi-directory	APIs/googleapis.com/sheets/v4/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	5598e24f4f4512bae57e7a06675a47d140012e9399c7d8b673f9c3b390aa68c3
APIs-guru/openapi-directory	APIs/googleapis.com/shoppingcontent/v2/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6e5b24f16acee286a11beeba3ce50525c663d2dafedca36a6feb74ae35e8c014
APIs-guru/openapi-directory	APIs/googleapis.com/siteVerification/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	01b7ee1f28b7c472578e024b6adf6b70cb2f2aebce32541ec1d602afa9b32955
APIs-guru/openapi-directory	APIs/googleapis.com/slides/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	1172788dc094bd9567b6ab41c33c832da8aac23331ef461a8c842d6ba0af0dfd
APIs-guru/openapi-directory	APIs/googleapis.com/smartdevicemanagement/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	2b71d6076cb5cb3251dc4909c0411f31fed850739d75f39b8a2a829fa2390506
APIs-guru/openapi-directory	APIs/googleapis.com/sourcerepo/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	2bb8a590a9a314074b42743e8fbe19da85f2a376f999154da591ec4911c250dd
APIs-guru/openapi-directory	APIs/googleapis.com/spanner/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	c224bee50565df3da731805fb6321bfc68d921deb8fb47b9f4fc2a090e1354bc
APIs-guru/openapi-directory	APIs/googleapis.com/speech/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	53afa67a860f8e79bb78d1ebfe9cca53c8c6984a3f1ff21c7306d26331a04067
APIs-guru/openapi-directory	APIs/googleapis.com/speech/v1p1beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	36755f96fe43e79bbfcb2e133fdf88601f8c62635c22025a198788117f147915
APIs-guru/openapi-directory	APIs/googleapis.com/speech/v2beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	ab6abdff8892db497bfbf1e663427c383ad2ec3e92b557c82d6639bf15843ac1
APIs-guru/openapi-directory	APIs/googleapis.com/sql/v1beta4/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	23091500a331fcff954c2d260bcecf5edc0de0f1a690b5226cc8ea1368e01ca6
APIs-guru/openapi-directory	APIs/googleapis.com/sqladmin/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	443a56cec22b1d81c171869fa0cd271df09abea6a5aa7a4e8f4a8e899580f6fa
APIs-guru/openapi-directory	APIs/googleapis.com/storage/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	ef24ef427489aef09bfd7f7abb2c6d9aa3a7267ad82fef1dea37afe8cda7e985
APIs-guru/openapi-directory	APIs/googleapis.com/storage/v1beta2/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	07f1e56dc88ebef4791a0b6a839d59d4fd4dd1c2f533e0e66d2db61acfa300d0
APIs-guru/openapi-directory	APIs/googleapis.com/storagetransfer/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	dab832e7564a21321174c8dd24922ecffc772cf4fa5da89f4c04cb7cebf968a6
APIs-guru/openapi-directory	APIs/googleapis.com/streetviewpublish/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	2593f9445bb58495dbfeabc2ba2c8dc451cbc1f535d40ea208cd3e1b5d2afe65
APIs-guru/openapi-directory	APIs/googleapis.com/sts/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	165d31bb0718daa0e3fce98b0cca31e0c51cebf4513151956b45a02e75296342
APIs-guru/openapi-directory	APIs/googleapis.com/sts/v1beta/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	a83593eb01e2065abec274c885629b1405398099d817dd57ed3de91a08e64b07
APIs-guru/openapi-directory	APIs/googleapis.com/tagmanager/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	0a561696fe42775b9ad5e0ac0e3156dd191d836bba1ad2b8dcfd42cd52d519a9
APIs-guru/openapi-directory	APIs/googleapis.com/tagmanager/v2/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	3149cd60169783d90e3cc293a680736e94548189779ba32f00d9febe2ee8b82f
APIs-guru/openapi-directory	APIs/googleapis.com/tasks/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	3fb4e2cfb89de8e7550b9e7e3a3c38b0159df37b124e8ca3e165f8fbce808258
APIs-guru/openapi-directory	APIs/googleapis.com/testing/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	b08f0780cd6a952b813269e28b6fa780372e78580910636684c1e15371f81c2e
APIs-guru/openapi-directory	APIs/googleapis.com/texttospeech/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	02236b0045729accd9f5c29fb64883302b35ab4cf26f91dfd9b28007a96fd364
APIs-guru/openapi-directory	APIs/googleapis.com/texttospeech/v1beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	16516a9c5fe637c84265abefa7da0897ea2625c30b5a56a1d55620ea81f73b55
APIs-guru/openapi-directory	APIs/googleapis.com/toolresults/v1beta3/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	118fcf4dbd4658cfdf1934e8e7328f3dda6ef8baa276d01b7709aef292c64fd0
APIs-guru/openapi-directory	APIs/googleapis.com/tpu/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	3da9a42071dfd4d84b1f334be7dd09b0acfb13002af259e90de357c77300d9ef
APIs-guru/openapi-directory	APIs/googleapis.com/tpu/v1alpha1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	a73ffabd5cf70cb178aa534893cef517fa731af2fd9439253ea352b5228431b1
APIs-guru/openapi-directory	APIs/googleapis.com/tpu/v2/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	fabfbd2b2801dcd184344d0ea0e4e310f3c577228dac03d7de680f37dd9e8ef4
APIs-guru/openapi-directory	APIs/googleapis.com/tpu/v2alpha1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	1c313bcaf9d63f68b222079f02778f2e084342349c195ec52f3bb0b00053ed23
APIs-guru/openapi-directory	APIs/googleapis.com/trafficdirector/v2/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	223fda616674c80781e24ce3472f8df70f720017da2a66aacc43a3451f257e45
APIs-guru/openapi-directory	APIs/googleapis.com/trafficdirector/v3/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	caacd5ebf0328071d9d85155aa305a78661e5839b8846651ecd57a71dc598755
APIs-guru/openapi-directory	APIs/googleapis.com/transcoder/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	ad16594108012bc2c80aecfd6c36a84f9ae8ba19d8626fb2e3c3acda1c668cc4
APIs-guru/openapi-directory	APIs/googleapis.com/transcoder/v1beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	fb40908e4c39ca31688e4ae6191ce93fb9aa0ed1abb925cd47fa374e3c9d4f43
APIs-guru/openapi-directory	APIs/googleapis.com/translate/v2/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	0b1f685c6198ebe9e09015e75c7291209282e31e34ad879feaf0d82822c48de8
APIs-guru/openapi-directory	APIs/googleapis.com/translate/v3/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	f2b115d67c0e3cf67bfbf9b921c2039f5e35cdb7e51da7d2bc134980f61f4d00
APIs-guru/openapi-directory	APIs/googleapis.com/translate/v3beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	24f015084a9062fc5292b6587bd2af7f68d021dabed845e2d271bab483dfae58
APIs-guru/openapi-directory	APIs/googleapis.com/travelimpactmodel/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6b1a594c3b1d480e0048abddf8bd62b66c293af644363a74e6afa1238ea9acb7
APIs-guru/openapi-directory	APIs/googleapis.com/vault/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	efd68f34b918c8a7bfcae808021eff5c3545e0449e7aa0ebef3f095c8581f9bf
APIs-guru/openapi-directory	APIs/googleapis.com/vectortile/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	0285a3893092f39e7a7f0c46a0b3d8dedd8be21226493b0955ba1a1db20e2092
APIs-guru/openapi-directory	APIs/googleapis.com/verifiedaccess/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	bce3ed053d8af7ccc94f39d65626b97e6a201e9317e1b1c14c64e584e39cb8a2
APIs-guru/openapi-directory	APIs/googleapis.com/verifiedaccess/v2/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	9b7381bf69f7d5bd6b95651354dc21803affd9b8c1b75cada4ac1c17a48ed1a2
APIs-guru/openapi-directory	APIs/googleapis.com/versionhistory/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	3e0fb4754ceab08b820034f8484f3546ebb43ba5c9f53c8a35dc3107f8b04a98
APIs-guru/openapi-directory	APIs/googleapis.com/videointelligence/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6d6e46eed7f8182cb29418c52beced5ecf259d1d9b5fa0fe00a115bdee643067
APIs-guru/openapi-directory	APIs/googleapis.com/videointelligence/v1beta2/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	e6d5c6abeec0d21aaa33dfdf2beed9a513d2a8f6b2e933d3dfbd06d6ba351e1a
APIs-guru/openapi-directory	APIs/googleapis.com/videointelligence/v1p1beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	194e6b03524de36d32a33492bdf1c2a8aa46ec518eddafbc2e89a8f59f7342fa
APIs-guru/openapi-directory	APIs/googleapis.com/videointelligence/v1p2beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	915bb10ae9ff95eb8b727acb939b387518d30b4d969c9220d6e3ff8b53ee9937
APIs-guru/openapi-directory	APIs/googleapis.com/videointelligence/v1p3beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	a35a00186e48aaf090d118d5da3bee8c0de4cf75bcef774d19952576dea2617d
APIs-guru/openapi-directory	APIs/googleapis.com/vision/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	075854b2c7b21242db98a411447f9cbfd0eeb5fc64123d6d9d6f5d518d849df7
APIs-guru/openapi-directory	APIs/googleapis.com/vision/v1p1beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	21897e8fca62089c065d77bb080c7e0e0334469ac871c1478e4cb5c7494ec64b
APIs-guru/openapi-directory	APIs/googleapis.com/vision/v1p2beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	46a004b4a8cb26151d52bff988d7a72afda57fc0a6d969ed66979b4f0db6f194
APIs-guru/openapi-directory	APIs/googleapis.com/vmmigration/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	35300e9fc71fe9944cb390b9a0fd61add7299fffa8e74f042016ca5088b57e16
APIs-guru/openapi-directory	APIs/googleapis.com/vmmigration/v1alpha1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	a601c9525a2656b219d7531358dd98537d1fb499c844396fb30f18c4787bd91e
APIs-guru/openapi-directory	APIs/googleapis.com/vmwareengine/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6565ee6e39aa066636ec6eec660ec110e6e5d5071f28807d7aa8a505cba30257
APIs-guru/openapi-directory	APIs/googleapis.com/vpcaccess/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	f2c47de511f8ec14741526f5bb5b5115427b5411b83758945c2779aa50e182be
APIs-guru/openapi-directory	APIs/googleapis.com/vpcaccess/v1beta1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	edb7be3fadd2498509cc4b41c97dc28d79434d066b85029ee47d44065fd41167
APIs-guru/openapi-directory	APIs/googleapis.com/walletobjects/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	0505d5a2ae53a5aa201c46d64631582f3b1d4ec0f614df6b7efb69956844a8b1
APIs-guru/openapi-directory	APIs/googleapis.com/webfonts/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	e3da026b98f29240e0651568b305f2656cc99f60b2f4eec65af7743bd9b10b2a
APIs-guru/openapi-directory	APIs/googleapis.com/webmasters/v3/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	3bcefefdf0d0ecde4b1cc464113f41b1828682a7a5064232b10da707a2ea13b9
APIs-guru/openapi-directory	APIs/googleapis.com/webrisk/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	a9fecf49bd59078ec16abfde33242f78440718678b34b685871ec9319e08b949
APIs-guru/openapi-directory	APIs/googleapis.com/websecurityscanner/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	10be2622c4331460bc04fa43bd36756331b0b8179149c315ba453b0f87794ace
APIs-guru/openapi-directory	APIs/googleapis.com/websecurityscanner/v1alpha/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	5e97289a81754a676f696466eca917c1da7804b8ccc84bf8ba35aa349ecddb51
APIs-guru/openapi-directory	APIs/googleapis.com/websecurityscanner/v1beta/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	048bc166f1d96c83d5d6ffc0f38c2ded89d4655932d47befc30416dffb4b821e
APIs-guru/openapi-directory	APIs/googleapis.com/workflowexecutions/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	1d15e1f28a899f306283cdbdf207e4378054e24790e49837fecfc837dbc26cab
APIs-guru/openapi-directory	APIs/googleapis.com/workflowexecutions/v1beta/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	1774f22420074056e9c013754adf7a10f8f3ea758f6d48d2cba4d6ab5c218418
APIs-guru/openapi-directory	APIs/googleapis.com/workflows/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	2eac0117251ecd500a923c87e2eec3c62a39769ede17d2fd0e7a5826fc538adb
APIs-guru/openapi-directory	APIs/googleapis.com/workflows/v1beta/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	83720f7c206af7b0b33bc5a30a2db0bf05682b36cee98f3b6eb6532263bc83ad
APIs-guru/openapi-directory	APIs/googleapis.com/workloadmanager/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	e70d1676533412ca48bf88a1a202b553d5e2dbe275cd27041b9d9da53460ca22
APIs-guru/openapi-directory	APIs/googleapis.com/workspaceevents/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	c0f57e790cbd11e157917e3a3e24dcab12da82294a8d1d48ca4d83ddd4e38e70
APIs-guru/openapi-directory	APIs/googleapis.com/workstations/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	7aa1f0c6de76df843334e5ccbb573e89d1c2abf8897706dffe9bca8a1ed9a013
APIs-guru/openapi-directory	APIs/googleapis.com/workstations/v1beta/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	44d17df06d0fc2c1f2a4dbc4231a2dc74ec8c0b0fa807ccff669588f26acd7cd
APIs-guru/openapi-directory	APIs/googleapis.com/youtube/v3/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	64368a8846394137924f0492053bb05b54049826df83920a8e2eeae2ec30fb12
APIs-guru/openapi-directory	APIs/googleapis.com/youtubeAnalytics/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	0f0c45252f3eaf1914b3b86c0f678322663ac05a2620853850db6cca6a08e710
APIs-guru/openapi-directory	APIs/googleapis.com/youtubeAnalytics/v2/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	1f629bbfce6768f5ff1017d5e369e474c0261c2dc8236e4c9baaeacafa879aa9
APIs-guru/openapi-directory	APIs/googleapis.com/youtubereporting/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	a7cc8041ec301a9d5cc58b49c8b2547ad595d124f6d81e385898954e74a067bc
APIs-guru/openapi-directory	APIs/gov.bc.ca/bcdc/3.0.1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	f9c1be3d57a785303657d73b5e3c2c8883c95b3d9e0c661207b9284c07de73bc
APIs-guru/openapi-directory	APIs/gov.bc.ca/bcgnws/3.x.x/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	809cbbc68315beba99f78fdd9c7dd7be31051588f590b756e37fa1440b4b2a33
APIs-guru/openapi-directory	APIs/gov.bc.ca/geocoder/2.0.0/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6aa45eb43113c9e371d4849210875c6be919cf78ab64d34abaa37db363b33ca3
APIs-guru/openapi-directory	APIs/gov.bc.ca/geomark/4.1.2/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	91dc28039d3a9efd93420b865a2624f89b7a77e41692472cc4d1a6f4ea6551bd
APIs-guru/openapi-directory	APIs/gov.bc.ca/gwells/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	aae4dfcbd7c9a7e27e6dbb3981bf26b281a5c9d9317165c4aaf9c2df0756cf66
APIs-guru/openapi-directory	APIs/gov.bc.ca/jobposting/1.0.0/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	685bb541a64a4c45d394f62034d64c687d83f9b4c92ce6d632dab13e324f1f16
APIs-guru/openapi-directory	APIs/gov.bc.ca/news/1.0/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	5dcd5ba293515e56ad16812244b193623020de238884c47f7414b3e7102bdf53
APIs-guru/openapi-directory	APIs/gov.bc.ca/open511/1.0.0/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	ce89fbe9b56d16e6dd2ae4e863a214bee788d5e2e9342ea836cc41067a7a4da0
APIs-guru/openapi-directory	APIs/gov.bc.ca/router/2.0.0/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	3f13dc2d12f46c838f02d0f165d0aabb01f3ff70758a4c3be543de4bd2405f25
APIs-guru/openapi-directory	APIs/graphhopper.com/1.0.0/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	33d6a0b7c4c9d9c7f3c300efc82dd6cb905c0f316b058d87e13c8ab0c1bc82eb
APIs-guru/openapi-directory	APIs/greenpeace.org/1.0.0/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	ce6fe6130378bce998d61519685e9c694359a484bca7bc0bdc51e75a7e4f00f2
APIs-guru/openapi-directory	APIs/greip.io/1.0.0/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6bdd90eb0884285c43111751db298126ec72f80337dbcca39c63b9b69747f520
APIs-guru/openapi-directory	APIs/groundhog-day.com/1.2.1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	e650f1b3c7a245d65e9f10c82c60906bd2a97a04defb1ded1c0523334125ecaf
APIs-guru/openapi-directory	APIs/gsa.gov/0.1/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	9923b43b29abbcf931d793c4fcb6766746f2b75b6b61b574ab8a37043fee3d89
APIs-guru/openapi-directory	APIs/gsmtasks.com/2.4.13/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	0dcf00c0aa2faec293394c1b8c237748593586a6c639ea3fc59620a79ce9a7ff
APIs-guru/openapi-directory	APIs/hackathonwatch.com/0.1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	0b7888b5cc6ec97b2403f75a4bdb3c3006b1cf6bedd9888902e6b3922b8abbe7
APIs-guru/openapi-directory	APIs/haloapi.com/metadata/1.0/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	850ebbd04a06a11a18a668740d654624bdd894413cbd5cf197b70edee6240d78
APIs-guru/openapi-directory	APIs/haloapi.com/profile/1.0/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	4af05b20979b8df9634b4a0df189a3d9c838cf194b6b104364ff674350345fb9
APIs-guru/openapi-directory	APIs/haloapi.com/stats/1.0/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	9ed1bf78b6ed40f2a8bf11f9f35876924ce4c459bfee8c6c4eeb1a91c0e4781c
APIs-guru/openapi-directory	APIs/haloapi.com/ugc/1.0/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	28e46ef9aa15038fa05142fd899209b9ade9d2630d22b93d45aba21ff1b128b2
APIs-guru/openapi-directory	APIs/handwrytten.com/1.0.0/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	a72b3db77e5802d6c18ceb2024e95f9ce05e97ac1317cdace091cb012ece4284
APIs-guru/openapi-directory	APIs/healthcare.gov/1.0.0/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	16b3ca821ffe80d7defdbe6002292a165abe087698829b3ef0c0be98cc2bbe8e
APIs-guru/openapi-directory	APIs/here.com/positioning/2.1.1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	138a0c081968e574bdd5eb52752417a5fea3d08b6cffeea3fa3b02bff4a63e04
APIs-guru/openapi-directory	APIs/here.com/tracking/2.1.192/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	102be7732bf4ca5121f7b667bb5dfc69e908c000647eb4c35ed008f56f5a7a90
APIs-guru/openapi-directory	APIs/hetras-certification.net/booking/v0/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	6ab3df3c586c9f6cf3f7153c878b142d5233579d0dbb039c8e046561d914060b
APIs-guru/openapi-directory	APIs/hetras-certification.net/hotel/v0/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	9b185c2488175e4b70ea96a4c897cfbcecee273815e03620e49fda4f95d0d5ee
APIs-guru/openapi-directory	APIs/hetzner.cloud/1.0.0/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	70bf0dbbe366f68bb3ccd53b3e3927e708131e4a075386bb5627c7296f7ae0f7
APIs-guru/openapi-directory	APIs/hhs.gov/2/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	28de9fceb0ea320f0b8eb91fd8a4059cfceb71d9b7054f963fb31dcbdb19e31a
APIs-guru/openapi-directory	APIs/highwaysengland.co.uk/v1/openapi.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	7491d14d1f50110ae31d6b84d645d27eaf969d4ad4c61283e49f8603e747ab3e
APIs-guru/openapi-directory	APIs/hillbillysoftware.com/shinobi/v1/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	bec3aefdb3fac00011a87d11dd9813b65bff4d4c749049f19a8811689c4b7315
APIs-guru/openapi-directory	APIs/hsbc.com/atm/2.2.1/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	c8b4c3ab86821d6f608dcf3f7cfc9f9e9d31e2e79e139d92d8086beca63cbfef
APIs-guru/openapi-directory	APIs/hsbc.com/branches/2.2.1/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	550231dcccb842372f7948e7eaae2ea801332dcfd4edac66eaaa281c5619fd93
APIs-guru/openapi-directory	APIs/hsbc.com/product/2.2.1/swagger.yaml	f04b8d0bcd39c52e1cf3ad7a5fe744709832ae49	fe3f2304f343373bd7862da72fbce8f4090a32adbaf1d14d77985fa9cf4f0dbd
