source	key	candidate	revision	digest	census	licence_screen	revision_screen	fern_screen	disposition	record
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/%7Bvanity-name%7D.api.visier.io/visier-profile-management/22222222.99201.1256/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	cc7b73351a688fb9142d6a3ac41e4038918d0a58951e894af3e87ddb222391f7	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:264
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/%7Bvanity-name%7D.api.visier.io/visier-profile-management/22222222.99201.1256/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	cc7b73351a688fb9142d6a3ac41e4038918d0a58951e894af3e87ddb222391f7	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:265
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/%7Bvanity-name%7D.api.visier.io/visier-tenant-management/22222222.99201.1256/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	3212020030c4add69afc6ad7ac55fe11ff2952bf683744f730d37a20bccf3dd0	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:266
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/%7Bvanity-name%7D.api.visier.io/visier-tenant-management/22222222.99201.1256/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	3212020030c4add69afc6ad7ac55fe11ff2952bf683744f730d37a20bccf3dd0	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:267
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/%7Bvanity-name%7D.api.visier.io/visier-tenant-management/22222222.99201.1256/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	3212020030c4add69afc6ad7ac55fe11ff2952bf683744f730d37a20bccf3dd0	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:268
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/%7Bvanity-name%7D.api.visier.io/visier-tenant-management/22222222.99201.1256/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	3212020030c4add69afc6ad7ac55fe11ff2952bf683744f730d37a20bccf3dd0	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:269
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/%7Bvanity-name%7D.api.visier.io/visier-tenant-management/22222222.99201.1256/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	3212020030c4add69afc6ad7ac55fe11ff2952bf683744f730d37a20bccf3dd0	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:270
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/%7Bvanity-name%7D.api.visier.io/visier-user-management/22222222.99201.1256/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d9895573f4ab34add91a3c638608cef34caa9b98492756a402ec3e1c51bfa511	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:271
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/%7Bvanity-name%7D.api.visier.io/visier-user-management/22222222.99201.1256/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d9895573f4ab34add91a3c638608cef34caa9b98492756a402ec3e1c51bfa511	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:272
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/%7Bvanity-name%7D.api.visier.io/visier-user-management/22222222.99201.1256/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d9895573f4ab34add91a3c638608cef34caa9b98492756a402ec3e1c51bfa511	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:273
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/%7Bvanity-name%7D.api.visier.io/visier-user-management/22222222.99201.1256/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d9895573f4ab34add91a3c638608cef34caa9b98492756a402ec3e1c51bfa511	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:274
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/%7Bvanity-name%7D.api.visier.io/visier-user-management/22222222.99201.1256/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d9895573f4ab34add91a3c638608cef34caa9b98492756a402ec3e1c51bfa511	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:275
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/7shifts.com/7-shifts/2023-05-01/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	0aa25f44905d314ab6e1e9517f33c6deecba25f966c8559eb93d89357bb4ae75	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:276
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/7shifts.com/7-shifts/2023-05-01/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	0aa25f44905d314ab6e1e9517f33c6deecba25f966c8559eb93d89357bb4ae75	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:277
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/7shifts.com/7-shifts/2023-05-01/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	0aa25f44905d314ab6e1e9517f33c6deecba25f966c8559eb93d89357bb4ae75	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:278
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/7shifts.com/7-shifts/2023-05-01/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	0aa25f44905d314ab6e1e9517f33c6deecba25f966c8559eb93d89357bb4ae75	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:279
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/7shifts.com/7-shifts/2023-05-01/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	0aa25f44905d314ab6e1e9517f33c6deecba25f966c8559eb93d89357bb4ae75	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:280
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/authentiq.io/main/1.0/meta/import/input-bundled.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	f1a302e91aba7b479b519ecf372162e3804785f51553cf6564c81c2691de5096	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:281
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/authentiq.io/main/1.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	f1a302e91aba7b479b519ecf372162e3804785f51553cf6564c81c2691de5096	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:282
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/authentiq.io/main/1.0/meta/import/output-bundled.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	f1a302e91aba7b479b519ecf372162e3804785f51553cf6564c81c2691de5096	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:283
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/authentiq.io/main/1.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	f1a302e91aba7b479b519ecf372162e3804785f51553cf6564c81c2691de5096	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:284
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/authentiq.io/main/1.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	f1a302e91aba7b479b519ecf372162e3804785f51553cf6564c81c2691de5096	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:285
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/axosoft.com/main/6.0.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	723c05a45b2944631a401bb9a37fa07e3bf7a01d1645b3b0ba6ed79761541a85	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:286
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/axosoft.com/main/6.0.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	723c05a45b2944631a401bb9a37fa07e3bf7a01d1645b3b0ba6ed79761541a85	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:287
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/axosoft.com/main/6.0.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	723c05a45b2944631a401bb9a37fa07e3bf7a01d1645b3b0ba6ed79761541a85	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:288
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/axosoft.com/main/6.0.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	723c05a45b2944631a401bb9a37fa07e3bf7a01d1645b3b0ba6ed79761541a85	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:289
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/axosoft.com/main/6.0.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	723c05a45b2944631a401bb9a37fa07e3bf7a01d1645b3b0ba6ed79761541a85	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:290
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cloudfoundry.org/main/3.151.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	97baf3c811e700f5f1f9524c879dc5ada7aaabe6828e956c352a62aa40fc6085	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:291
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cloudfoundry.org/main/3.151.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	97baf3c811e700f5f1f9524c879dc5ada7aaabe6828e956c352a62aa40fc6085	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:292
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cloudfoundry.org/main/3.151.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	97baf3c811e700f5f1f9524c879dc5ada7aaabe6828e956c352a62aa40fc6085	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:293
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cloudfoundry.org/main/3.151.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	97baf3c811e700f5f1f9524c879dc5ada7aaabe6828e956c352a62aa40fc6085	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:294
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cloudfoundry.org/main/3.151.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	97baf3c811e700f5f1f9524c879dc5ada7aaabe6828e956c352a62aa40fc6085	2	pass	failed: jentic pin exists but immutable publisher-byte equivalence is not evidenced	not-run: revision screen failed	rejected	witness-search-jentic/records.tsv:295
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/contribly.com/main/1.0.0/meta/import/input-bundled.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	a62ab5a565df1a6688c7eaffe3f6f47009cfc36a5188e3ad2f6da75f8e62d5bd	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:296
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/contribly.com/main/1.0.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	a62ab5a565df1a6688c7eaffe3f6f47009cfc36a5188e3ad2f6da75f8e62d5bd	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:297
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/contribly.com/main/1.0.0/meta/import/output-bundled.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	a62ab5a565df1a6688c7eaffe3f6f47009cfc36a5188e3ad2f6da75f8e62d5bd	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:298
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/contribly.com/main/1.0.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	a62ab5a565df1a6688c7eaffe3f6f47009cfc36a5188e3ad2f6da75f8e62d5bd	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:299
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/contribly.com/main/1.0.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	a62ab5a565df1a6688c7eaffe3f6f47009cfc36a5188e3ad2f6da75f8e62d5bd	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:300
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cpy.re/peertube/7.1.0/meta/import/input-bundled.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	b8b834b8bf905dbc13921204148ff71dd0548f80c7f313d21f31c86688c1a3b5	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:301
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cpy.re/peertube/7.1.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	b3a6081898d1c8a35b7d17aab77bf2fc3592103e42955a86a139da21ac3bb627	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:302
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cpy.re/peertube/7.1.0/meta/import/output-bundled.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	b8b834b8bf905dbc13921204148ff71dd0548f80c7f313d21f31c86688c1a3b5	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:303
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cpy.re/peertube/7.1.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	b3a6081898d1c8a35b7d17aab77bf2fc3592103e42955a86a139da21ac3bb627	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:304
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/cpy.re/peertube/7.1.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	b8b834b8bf905dbc13921204148ff71dd0548f80c7f313d21f31c86688c1a3b5	2	failed: aggregation grant admitted; publisher grant unproven (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:305
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/damsuccess.com/main/1.0.0/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	3cc1287d13f3a46c7a23b03329542433ead0133d4c8c79ce731108f4d1e76a56	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:306
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/damsuccess.com/main/1.0.0/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	3cc1287d13f3a46c7a23b03329542433ead0133d4c8c79ce731108f4d1e76a56	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:307
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/damsuccess.com/main/1.0.0/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	3cc1287d13f3a46c7a23b03329542433ead0133d4c8c79ce731108f4d1e76a56	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:308
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/damsuccess.com/main/1.0.0/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	3cc1287d13f3a46c7a23b03329542433ead0133d4c8c79ce731108f4d1e76a56	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:309
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/damsuccess.com/main/1.0.0/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	3cc1287d13f3a46c7a23b03329542433ead0133d4c8c79ce731108f4d1e76a56	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:310
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/endurain.com/main/v0.17.6/meta/import/input-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	35b494cb5c76750ec8082e3a11a0b54bd6e53f61c2520af38846fa6ffd1d927c	2	failed: no evidenced publisher redistribution grant (document licence: GNU Affero General Public License v3.0 or later); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:311
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/endurain.com/main/v0.17.6/meta/import/input-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	ac9940240659042b2d9923be1e36568fed60564da9030493af23884f33a9821e	2	failed: no evidenced publisher redistribution grant (document licence: GNU Affero General Public License v3.0 or later); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:312
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/endurain.com/main/v0.17.6/meta/import/output-bundle.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	35b494cb5c76750ec8082e3a11a0b54bd6e53f61c2520af38846fa6ffd1d927c	2	failed: no evidenced publisher redistribution grant (document licence: GNU Affero General Public License v3.0 or later); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:313
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/endurain.com/main/v0.17.6/meta/import/output-entry.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	ac9940240659042b2d9923be1e36568fed60564da9030493af23884f33a9821e	2	failed: no evidenced publisher redistribution grant (document licence: GNU Affero General Public License v3.0 or later); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:314
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/endurain.com/main/v0.17.6/openapi.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	8d61b177fd79da678425e3c70e070aa626b702489eed6a9ee54253989b36492b	2	failed: no evidenced publisher redistribution grant (document licence: GNU Affero General Public License v3.0 or later); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:315
jentic	oauth2-password	https://raw.githubusercontent.com/jentic/jentic-public-apis/eb9d12a2684b0fbcb5aecf51e8ae54dba0929743/apis/openapi/fulfillment.com/main/2.0/meta/import/input-bundled.json	eb9d12a2684b0fbcb5aecf51e8ae54dba0929743	d55c6de0bcc0c0b732e2fa2b873b40f5d558b4e52320c814d6f8c1713c59740e	2	failed: no evidenced publisher redistribution grant (document licence: none); jentic redistribution: CC0-1.0	not-run: licence screen failed	not-run: licence screen failed	rejected	witness-search-jentic/records.tsv:316
